,code,name,sector,shares,stock price,asset per company,dividend yield,PER,PBR,sales,operationg income,operationg margin,current ratio,dividend,payout ratio
1867,6082,(株)ライドオンエクスプレスホールディングス,サービス業,0,"1,764.00",0.0,0.57,28.31,3.54,"20,503.99","1,066.85",5.00,2.23,10.00,15.78
1868,6083,ＥＲＩホールディングス(株),サービス業,0,786.00,0.0,3.82,11.40,2.36,"15,076.82",872.99,5.63,1.69,30.00,43.59
1869,6085,アーキテクツ・スタジオ・ジャパン(株),サービス業,0,752.00,0.0,--,40.26,1.41,"1,253.25",31.57,2.75,2.87,0.00,0.00
1870,6086,シンメンテホールディングス(株),サービス業,0,"2,869.00",0.0,0.77,30.38,6.73,"14,152.12",617.41,4.28,1.93,22.00,23.35
1871,6087,(株)アビスト,サービス業,1,"2,619.00",2619.0,3.89,10.98,1.72,"9,128.22","1,351.04",14.20,3.04,102.00,42.77
1872,6088,(株)シグマクシス,サービス業,0,"1,801.00",0.0,1.00,38.73,7.61,"13,329.64","1,308.44",9.42,2.45,18.00,41.18
1873,6089,(株)ウィルグループ,サービス業,0,"1,063.00",0.0,1.69,15.58,5.63,"103,300.00","2,898.00",2.88,1.07,18.00,25.74
1874,6090,ヒューマン・メタボローム・テクノロジーズ(株),サービス業,0,774.00,0.0,--,--,3.73,--,--,--,10.46,--,--
1875,6091,(株)ウエスコホールディングス,サービス業,0,470.00,0.0,3.19,7.52,0.51,"13,170.34","1,221.79",8.66,2.57,15.00,24.01
1876,6092,(株)エンバイオ・ホールディングス,サービス業,0,"1,029.00",0.0,--,--,1.54,"8,563.05",-60.28,1.60,1.76,0.00,--
1877,6093,(株)エスクロー・エージェント・ジャパン,サービス業,0,218.00,0.0,1.61,33.22,3.24,"3,107.40",422.48,13.25,7.61,3.50,50.86
1878,6094,(株)フリークアウト・ホールディングス,サービス業,0,"1,205.00",0.0,--,--,4.30,"21,709.73","-2,973.06",-12.78,1.26,0.00,--
1879,6095,メドピア(株),サービス業,0,"1,480.00",0.0,--,74.62,8.97,"3,045.54",557.39,18.42,7.37,0.00,0.00
1880,6096,(株)レアジョブ,サービス業,0,"2,450.00",0.0,--,181.34,16.62,"3,639.84",202.71,4.38,2.19,0.00,0.00
1881,6098,(株)リクルートホールディングス,サービス業,0,"4,501.00",0.0,0.66,43.23,7.79,"2,310,756.00","239,814.00",9.65,1.63,28.00,26.86
1882,6099,(株)エラン,サービス業,0,"1,771.00",0.0,0.51,62.01,12.59,"18,585.31","1,282.46",6.88,1.96,7.00,24.51
1883,6101,(株)ツガミ,機械,0,"1,019.00",0.0,2.36,8.84,1.59,"68,486.00","10,384.00",14.92,1.88,21.00,17.67
1884,6103,オークマ(株),機械,0,"5,030.00",0.0,2.58,8.69,0.98,"211,732.00","27,376.00",12.96,2.71,125.00,21.47
1885,6104,東芝機械(株),機械,0,"3,370.00",0.0,2.23,19.94,0.98,"117,405.00","5,742.00",3.27,2.03,75.00,44.37
1886,6112,(株)小島鐵工所,機械,0,776.00,0.0,--,22.79,1.00,"2,248.01",44.51,1.04,1.17,0.00,0.00
1887,6113,(株)アマダホールディングス,機械,1,"1,119.00",1119.0,4.38,12.19,0.90,"338,175.00","47,913.00",13.61,3.09,46.00,49.66
1888,6118,アイダエンジニアリング(株),機械,0,887.00,0.0,3.38,11.84,0.71,"84,082.00","5,785.00",6.37,2.69,30.00,42.19
1889,6121,(株)滝澤鉄工所,機械,0,"1,335.00",0.0,6.37,4.41,0.51,"30,988.08","3,329.35",10.06,2.12,85.00,28.05
1890,6125,(株)岡本工作機械製作所,機械,0,"2,572.00",0.0,4.28,3.25,0.82,"36,067.00","3,520.00",10.89,1.35,100.00,12.42
1891,6131,浜井産業(株),機械,0,890.00,0.0,--,19.61,3.62,"5,667.94",194.32,3.70,0.72,0.00,0.00
1892,6134,(株)ＦＵＪＩ,機械,0,"1,985.00",0.0,2.02,11.34,1.12,"129,104.00","23,447.00",17.82,5.12,40.00,27.09
1893,6135,(株)牧野フライス製作所,機械,0,"4,285.00",0.0,2.80,6.22,0.65,"204,709.00","22,000.00",9.91,2.31,105.00,15.17
1894,6136,ＯＳＧ,機械,0,"1,839.00",0.0,2.56,13.28,1.38,"126,964.00","19,845.00",15.43,4.08,47.00,33.38
1895,6137,小池酸素工業(株),機械,0,"2,512.00",0.0,2.39,20.22,0.36,"46,217.00",990.00,1.68,1.71,60.00,64.40
1896,6138,ダイジェット工業(株),機械,0,"1,410.00",0.0,2.13,10.29,0.56,"9,998.99",491.97,4.24,1.80,30.00,21.90
1897,6140,旭ダイヤモンド工業(株),機械,0,590.00,0.0,2.03,14.13,0.57,"41,046.00","3,303.00",6.31,6.35,14.00,33.56
1898,6141,ＤＭＧ森精機(株),機械,0,"1,579.00",0.0,3.80,11.03,1.73,"505,720.00","31,275.00",7.17,0.78,50.00,35.48
1899,6143,(株)ソディック,機械,0,841.00,0.0,2.85,7.12,0.68,"82,716.00","8,929.00",11.09,2.51,24.00,17.42
1900,6144,西部電機(株),機械,0,"1,094.00",0.0,3.43,7.26,0.74,"29,299.76","3,327.30",10.91,1.83,40.00,26.54
1901,6145,ＮＩＴＴＯＫＵ(株),機械,0,"4,005.00",0.0,0.75,25.34,2.58,"31,835.92","4,062.56",11.99,2.75,30.00,18.98
1902,6146,(株)ディスコ,機械,0,"26,860.00",0.0,1.11,33.65,4.39,"147,500.00","38,256.00",25.74,4.51,322.00,40.13
1903,6147,(株)ヤマザキ,機械,0,411.00,0.0,1.22,8.36,0.86,"3,372.98",272.54,8.48,1.36,5.00,10.12
1904,6149,(株)小田原エンジニアリング,機械,0,"2,150.00",0.0,0.70,14.99,1.04,"12,714.00","1,183.69",8.56,3.37,15.00,10.46
1905,6150,タケダ機械(株),機械,0,"2,660.00",0.0,3.01,3.82,0.65,"6,141.62",910.50,14.13,2.10,80.00,11.50
1906,6151,日東工器(株),機械,0,"2,467.00",0.0,2.68,14.39,0.96,"28,959.00","5,370.00",18.95,11.49,69.00,40.24
1907,6155,高松機械工業(株),機械,0,827.00,0.0,2.90,5.28,0.61,"22,650.00","2,501.00",10.28,2.26,22.00,13.82
1908,6156,(株)エーワン精密,機械,0,"2,800.00",0.0,2.50,15.01,0.82,"2,084.20",648.36,30.55,24.45,70.00,37.52
1909,6157,日進工具(株),機械,0,"2,908.00",0.0,1.55,18.45,2.70,"10,476.46","2,881.21",27.36,6.04,45.00,28.55
1910,6158,(株)和井田製作所,機械,0,"1,470.00",0.0,3.40,6.51,1.30,"8,761.46","1,980.94",22.51,3.84,43.00,19.05
1911,6159,ミクロン精密(株),機械,0,"1,164.00",0.0,1.55,10.74,0.64,"6,759.94","1,011.43",15.19,4.34,18.00,16.99
1912,6161,(株)エスティック,機械,0,"4,880.00",0.0,1.76,11.68,2.12,"6,612.72","1,668.14",25.09,5.36,86.00,20.59
1913,6164,(株)太陽工機,機械,0,"1,263.00",0.0,3.96,6.45,1.41,"9,723.11","1,660.00",17.17,3.10,40.00,20.49
1914,6165,パンチ工業(株),機械,0,457.00,0.0,1.42,10.45,0.63,"40,935.89","1,650.01",4.23,1.70,16.75,38.14
1915,6166,(株)中村超硬,機械,0,864.00,0.0,--,--,--,"4,809.43","-9,437.13",-194.88,1.01,0.00,--
1916,6167,冨士ダイス(株),機械,0,655.00,0.0,3.66,13.79,0.70,"18,356.00","1,334.00",6.85,2.70,24.00,50.42
1917,6171,(株)土木管理総合試験所,サービス業,0,428.00,0.0,1.99,18.55,1.54,"5,663.02",496.64,8.64,2.74,7.50,33.20
1918,6172,(株)メタップス,サービス業,0,936.00,0.0,--,--,1.62,"10,240.00",-319.00,-2.09,1.33,0.00,--
1919,6173,(株)アクアライン,サービス業,0,"1,055.00",0.0,1.90,31.06,1.74,"5,797.50",155.55,2.65,2.47,20.00,58.90
1920,6175,(株)ネットマーケティング,サービス業,0,828.00,0.0,0.60,43.66,5.27,"14,050.72",421.05,3.02,1.68,5.00,25.68
1921,6176,(株)ブランジスタ,サービス業,0,697.00,0.0,--,16.00,3.43,"3,394.53",480.49,14.31,4.97,0.00,0.00
1922,6177,ＡｐｐＢａｎｋ(株),サービス業,0,278.00,0.0,--,--,3.09,"1,423.23",-273.58,-19.07,3.70,0.00,--
1923,6178,日本郵政(株),サービス業,0,"1,002.00",0.0,4.99,8.45,0.30,"12,775,000.00","695,487.00",5.45,--,50.00,42.17
1924,6180,ＧＭＯメディア(株),サービス業,0,"1,515.00",0.0,--,--,1.13,"4,145.68",-45.73,-1.10,2.51,0.00,--
1925,6181,(株)パートナーエージェント,サービス業,0,403.00,0.0,--,47.41,4.18,"4,151.79",165.88,4.24,1.82,0.00,0.00
1926,6182,(株)ロゼッタ,サービス業,0,"3,670.00",0.0,--,151.34,31.70,"2,908.04",346.67,11.91,1.14,0.00,0.00
1927,6183,(株)ベルシステム２４ホールディングス,サービス業,0,"1,548.00",0.0,2.52,21.26,2.49,"121,113.00","7,944.00",6.91,0.94,36.00,49.10
1928,6184,(株)鎌倉新書,サービス業,0,"1,621.00",0.0,0.19,157.06,23.21,"2,503.87",649.07,26.82,6.58,3.00,26.98
1929,6185,ＳＭＮ(株),サービス業,0,832.00,0.0,--,19.92,2.57,"10,216.98",716.74,7.03,2.57,0.00,0.00
1930,6186,(株)一蔵,サービス業,0,668.00,0.0,2.10,25.36,0.62,"16,839.90",327.74,1.79,0.94,14.00,53.33
1931,6187,(株)ＬＩＴＡＬＩＣＯ,サービス業,0,"2,981.00",0.0,--,88.38,18.11,"12,128.16",871.71,7.03,1.62,0.00,0.00
1932,6188,富士ソフトサービスビューロ(株),サービス業,0,409.00,0.0,1.47,12.59,2.43,"11,544.93",599.62,5.36,1.86,5.00,15.39
1933,6189,(株)グローバルキッズＣＯＭＰＡＮＹ,サービス業,0,769.00,0.0,--,6.46,0.92,"19,694.00","1,708.00",0.48,1.23,0.00,0.00
1934,6190,(株)フェニックスバイオ,サービス業,0,790.00,0.0,--,--,1.50,"1,228.36",-295.15,-26.65,3.73,0.00,--
1935,6191,(株)エアトリ,サービス業,0,"1,529.00",0.0,0.65,40.29,3.12,"24,306.00",588.00,2.80,1.28,10.00,27.01
1936,6192,ハイアス・アンド・カンパニー(株),サービス業,0,268.00,0.0,1.34,26.32,4.60,"6,099.61",413.44,6.82,1.05,3.40,32.33
1937,6193,バーチャレクス・ホールディングス(株),サービス業,0,653.00,0.0,--,93.35,1.93,"6,177.80",67.87,1.15,1.21,0.00,0.00
1938,6194,(株)アトラエ,サービス業,0,"2,663.00",0.0,--,71.00,9.05,"3,229.43",713.61,22.01,6.45,0.00,0.00
1939,6195,(株)ホープ,サービス業,0,"1,886.00",0.0,--,141.31,19.93,"3,862.46",93.13,2.20,1.15,0.00,0.00
1940,6196,(株)ストライク,サービス業,0,"5,130.00",0.0,0.28,73.43,18.99,"5,077.68","1,889.73",37.16,4.73,14.50,20.64
1941,6197,(株)ソラスト,サービス業,0,"1,060.00",0.0,1.93,28.58,7.16,"84,251.00","4,954.00",5.88,1.24,19.00,50.83
1942,6198,(株)キャリア,サービス業,0,468.00,0.0,1.34,25.15,3.01,"11,594.57",274.75,2.10,1.48,6.25,33.77
1943,6199,(株)セラク,サービス業,0,"1,228.00",0.0,0.26,38.37,6.01,"11,410.21",699.37,6.04,2.01,3.20,9.99
1944,6200,(株)インソース,サービス業,0,"3,175.00",0.0,0.50,80.32,21.65,"5,608.36","1,296.57",23.21,2.32,16.00,40.26
1945,6201,(株)豊田自動織機,輸送用機器,0,"6,200.00",0.0,2.58,12.60,0.78,"2,214,946.00","202,225.00",6.08,1.70,155.00,31.51
1946,6203,豊和工業(株),機械,0,803.00,0.0,2.49,8.82,0.65,"22,323.00","1,306.00",5.51,2.99,20.00,21.82
1947,6205,ＯＫＫ(株),機械,0,619.00,0.0,3.23,8.48,0.23,"26,464.00",731.00,2.91,1.75,20.00,27.38
1948,6208,(株)石川製作所,機械,0,"1,536.00",0.0,--,97.92,2.86,"11,756.07",175.48,1.84,1.38,0.00,0.00
1949,6210,東洋機械金属(株),機械,0,513.00,0.0,4.87,7.20,0.58,"31,780.00","2,137.00",6.44,2.28,25.00,35.04
1950,6217,津田駒工業(株),機械,0,"1,057.00",0.0,--,--,0.54,"37,698.00",-291.00,-0.60,1.54,0.00,--
1951,6218,エンシュウ(株),機械,0,"1,158.00",0.0,0.86,4.52,0.85,"30,747.00","2,254.00",8.37,1.37,10.00,3.90
1952,6222,(株)島精機製作所,機械,0,"2,037.00",0.0,2.21,19.30,0.60,"51,352.00","5,099.00",9.02,5.42,55.00,51.68
1953,6232,(株)自律制御システム研究所,機械,0,"3,495.00",0.0,--,--,7.63,807.35,-179.63,-41.25,21.58,0.00,--
1954,6233,極東産機(株),機械,0,690.00,0.0,1.45,25.65,1.38,"9,159.56",212.79,2.72,1.32,10.00,37.26
1955,6235,(株)オプトラン,機械,0,"3,390.00",0.0,1.77,19.26,5.01,"44,763.01","10,748.09",23.31,1.86,55.00,29.46
1956,6236,ＮＣホールディングス(株),機械,0,662.00,0.0,1.51,6.05,0.54,"13,337.58",710.12,4.87,1.86,10.00,9.08
1957,6237,(株)イワキ,機械,0,"1,186.00",0.0,2.52,12.32,1.34,"29,171.77","2,846.00",8.01,2.47,28.90,30.04
1958,6238,フリュー(株),機械,0,"1,243.00",0.0,2.41,18.68,1.96,"27,134.72","2,843.76",10.65,3.48,30.00,45.09
1959,6239,(株)ナガオカ,機械,0,"1,432.00",0.0,--,27.37,4.06,"4,380.42",451.18,12.03,1.79,0.00,0.00
1960,6240,ヤマシンフィルタ(株),機械,0,841.00,0.0,0.77,41.15,3.21,"13,811.01","1,910.73",14.22,6.54,6.00,29.36
1961,6245,(株)ヒラノテクシード,機械,0,"1,513.00",0.0,2.97,6.65,0.82,"32,659.94","4,896.06",14.82,2.31,45.00,19.76
1962,6246,(株)テクノスマート,機械,0,878.00,0.0,3.76,6.71,0.73,"17,492.15","2,364.64",13.34,2.43,30.00,22.86
1963,6247,(株)日阪製作所,機械,0,939.00,0.0,2.13,17.56,0.54,"30,939.97","2,258.67",5.64,3.37,20.00,37.40
1964,6248,(株)横田製作所,機械,0,"1,065.00",0.0,3.29,10.55,0.93,"1,759.70",275.76,14.96,8.10,35.00,34.68
1965,6249,(株)ゲームカード・ジョイコホールディングス,機械,0,"1,320.00",0.0,2.65,13.17,0.47,"17,375.00","2,419.00",13.95,7.23,35.00,34.85
1966,6250,(株)やまびこ,機械,0,"1,097.00",0.0,3.19,10.82,0.85,"118,049.00","5,839.00",5.33,1.85,35.00,39.66
1967,6254,野村マイクロ・サイエンス(株),機械,0,"1,161.00",0.0,2.15,10.30,1.11,"25,131.85","1,370.86",5.37,1.72,25.00,22.13
1968,6255,(株)エヌ・ピー・シー,機械,0,453.00,0.0,0.77,14.67,1.56,"6,878.77",659.15,9.99,2.58,3.50,11.34
1969,6256,(株)ニューフレアテクノロジー,機械,0,"11,860.00",0.0,1.26,17.01,1.95,"57,822.66","12,195.98",20.53,3.25,150.00,21.51
1970,6257,(株)藤商事,機械,0,949.00,0.0,5.27,27.10,0.46,"27,971.00","1,464.00",4.65,5.66,50.00,140.45
1971,6258,平田機工(株),機械,0,"6,210.00",0.0,2.01,14.10,1.39,"77,302.74","6,215.59",8.30,1.75,125.00,27.97
1972,6262,ペガサスミシン製造(株),機械,0,468.00,0.0,5.34,5.58,0.52,"18,891.11","2,539.54",12.21,4.65,24.00,28.64
1973,6264,(株)マルマエ,機械,0,997.00,0.0,1.50,29.81,2.45,"4,019.45",585.73,15.03,4.93,15.00,44.85
1974,6265,(株)妙徳,機械,0,"2,170.00",0.0,2.30,10.66,0.75,"2,752.06",423.30,14.43,9.65,55.00,27.04
1975,6266,タツモ(株),機械,0,"1,284.00",0.0,0.70,10.38,1.79,"19,036.78","1,591.26",8.44,1.56,9.00,10.04
1976,6267,ゼネラルパッカー(株),機械,0,"2,082.00",0.0,2.64,7.01,0.92,"8,327.29",744.96,8.90,1.51,55.00,18.85
1977,6268,ナブテスコ(株),機械,0,"3,405.00",0.0,2.14,23.58,2.26,"289,808.00","27,979.00",8.74,1.63,73.00,50.53
1978,6269,三井海洋開発(株),機械,0,"2,070.00",0.0,2.17,--,0.96,"332,644.00","-15,558.00",-6.50,1.07,45.00,--
1979,6271,(株)ニッセイ,機械,0,"1,259.00",0.0,1.91,67.14,0.81,"19,336.00",691.00,3.42,7.69,24.00,127.69
1980,6272,レオン自動機(株),機械,0,"1,415.00",0.0,2.05,15.36,1.59,"28,432.82","3,491.95",11.46,2.36,28.00,30.33
1981,6273,ＳＭＣ(株),機械,0,"50,080.00",0.0,0.40,25.77,2.71,"576,948.00","197,081.00",30.98,8.23,200.00,20.58
1982,6274,ヤマハモーターロボティクスホールディングス(株),機械,0,719.00,0.0,--,--,0.73,"11,220.00","-3,098.00",-28.38,3.37,0.00,--
1983,6276,ナビタス(株),機械,0,425.00,0.0,2.35,5.08,0.57,"4,930.80",426.51,4.71,2.76,10.00,11.95
1984,6277,ホソカワミクロン(株),機械,0,"5,450.00",0.0,2.02,10.60,1.20,"55,381.00","6,041.00",10.72,2.19,110.00,21.28
1985,6278,ユニオンツール(株),機械,0,"3,170.00",0.0,1.89,22.97,1.02,"22,877.97","3,103.05",13.92,9.91,60.00,43.49
1986,6279,(株)瑞光,機械,0,"4,515.00",0.0,1.22,18.08,1.19,"26,424.76","2,256.35",7.86,2.22,50.00,19.96
1987,6281,(株)前田製作所,機械,0,608.00,0.0,1.64,10.36,0.85,"36,505.04","1,455.23",3.81,1.32,10.00,17.05
1988,6282,オイレス工業(株),機械,0,"1,576.00",0.0,3.17,13.19,0.84,"61,360.00","5,035.00",8.01,4.24,50.00,42.00
1989,6284,日精エー・エス・ビー機械(株),機械,0,"4,315.00",0.0,1.39,20.52,2.25,"26,129.00","4,319.00",16.49,3.95,60.00,28.50
1990,6286,靜甲(株),機械,0,588.00,0.0,2.72,9.95,0.27,"33,439.35",590.55,1.54,1.62,16.00,27.08
1991,6287,サトーホールディングス(株),機械,0,"2,923.00",0.0,2.43,26.02,1.77,"116,179.00","6,573.00",5.76,1.61,70.00,62.60
1992,6289,(株)技研製作所,機械,0,"4,790.00",0.0,1.42,28.62,3.44,"32,442.00","6,774.00",20.66,2.31,68.00,40.43
1993,6291,日本エアーテック(株),機械,0,"1,056.00",0.0,1.89,23.02,0.96,"10,190.96",586.06,4.19,2.92,20.00,43.59
1994,6292,(株)カワタ,機械,0,995.00,0.0,3.02,4.20,0.73,"24,576.01","2,357.60",9.51,1.82,29.00,12.25
1995,6293,日精樹脂工業(株),機械,0,959.00,0.0,3.65,7.51,0.57,"44,065.00","3,593.00",7.97,2.22,30.00,23.10
1996,6294,オカダアイヨン(株),機械,0,"1,122.00",0.0,2.23,9.19,0.89,"17,866.49","1,521.27",8.31,1.52,25.00,20.30
1997,6297,鉱研工業(株),機械,0,491.00,0.0,1.22,24.50,1.24,"7,137.30",267.91,3.79,1.78,6.00,29.95
1998,6298,ワイエイシイホールディングス(株),機械,0,638.00,0.0,3.13,5.29,0.38,"36,025.00","1,915.00",5.10,1.87,20.00,16.45
1999,6299,(株)神鋼環境ソリューション,機械,0,"2,218.00",0.0,2.03,14.55,1.31,"90,199.00","3,776.00",4.11,1.29,45.00,29.51
2000,6301,コマツ,機械,1,"2,336.50",2336.5,4.88,8.61,1.21,"2,725,243.00","377,471.00",14.60,1.82,110.00,40.50
2001,6302,住友重機械工業(株),機械,0,"2,726.00",0.0,4.33,7.32,0.74,"903,051.00","67,070.00",7.72,1.53,112.00,30.06
2002,6303,(株)ササクラ,機械,0,"2,462.00",0.0,2.23,5.78,0.36,"25,307.00","1,701.00",3.32,5.03,55.00,15.24
2003,6305,日立建機(株),機械,0,"3,045.00",0.0,3.05,9.45,1.33,"1,033,703.00","102,702.00",9.90,1.43,100.00,31.03
2004,6306,日工(株),機械,0,828.00,0.0,1.93,23.58,1.04,"31,780.00","1,933.00",4.32,2.73,12.00,34.05
2005,6307,サンセイ(株),機械,0,359.00,0.0,3.34,12.04,0.85,"5,650.24",418.25,8.11,1.23,12.00,36.75
2006,6309,巴工業(株),機械,0,"2,207.00",0.0,2.13,14.03,0.76,"41,355.79","2,378.87",5.75,3.16,47.00,29.89
2007,6310,井関農機(株),機械,0,"1,471.00",0.0,--,30.53,0.49,"155,955.00","2,229.00",1.86,0.96,30.00,62.11
2008,6312,フロイント産業(株),機械,0,705.00,0.0,2.84,14.06,0.89,"18,408.24","1,255.64",6.13,3.23,20.00,39.70
2009,6315,ＴＯＷＡ(株),機械,0,"1,201.00",0.0,1.33,34.22,1.09,"28,272.10",997.11,3.27,2.34,16.00,45.59
2010,6316,(株)丸山製作所,機械,0,"1,764.00",0.0,1.98,28.31,0.54,"36,177.00",440.00,1.29,1.86,35.00,56.15
2011,6317,(株)北川鉄工所,機械,0,"2,089.00",0.0,4.55,5.08,0.54,"60,339.00","5,873.00",8.96,1.52,90.00,21.85
2012,6319,(株)シンニッタン,鉄鋼,0,460.00,0.0,1.85,17.16,0.74,"22,769.17","1,830.08",6.98,3.04,8.50,37.38
2013,6322,(株)タクミナ,機械,0,"1,638.00",0.0,3.36,11.56,1.71,"9,162.29","1,429.93",15.35,2.18,45.00,31.77
2014,6323,ローツェ(株),機械,0,"4,390.00",0.0,0.57,17.26,3.68,"31,368.38","5,817.97",18.07,2.26,25.00,9.82
2015,6324,(株)ハーモニック・ドライブ・システムズ,機械,0,"5,630.00",0.0,0.52,47.33,5.17,"67,809.27","17,236.55",24.60,2.82,38.00,31.53
2016,6325,(株)タカキタ,機械,0,543.00,0.0,1.84,14.57,1.02,"7,147.91",617.51,7.77,2.61,10.00,26.70
2017,6326,(株)クボタ,機械,0,"1,716.50",0.0,2.04,15.27,1.58,"1,850,316.00","197,230.00",10.23,1.78,34.00,30.23
2018,6327,北川精機(株),機械,0,427.00,0.0,--,19.90,1.93,"5,408.64",299.99,5.95,1.30,0.00,0.00
2019,6328,荏原実業(株),機械,0,"1,988.00",0.0,3.02,8.25,1.05,"29,295.00","2,252.00",7.30,1.40,60.00,24.63
2020,6330,東洋エンジニアリング(株),建設業,0,625.00,0.0,--,--,1.13,"294,993.00","3,510.00",-1.90,1.19,0.00,--
2021,6331,三菱化工機(株),機械,0,"1,995.00",0.0,2.51,14.13,0.70,"38,179.00","1,646.00",2.80,2.11,50.00,35.59
2022,6332,月島機械(株),機械,0,"1,436.00",0.0,1.74,12.76,0.95,"97,768.00","7,701.00",4.76,1.88,22.00,19.60
2023,6333,(株)帝国電機製作所,機械,0,"1,504.00",0.0,1.80,29.24,1.20,"22,264.58","2,365.78",9.10,2.60,24.00,46.66
2024,6334,明治機械(株),機械,0,295.00,0.0,1.36,30.14,1.45,"7,968.51",154.20,1.38,1.14,4.00,40.87
2025,6335,(株)東京機械製作所,機械,0,348.00,0.0,3.16,3.85,0.35,"13,218.94","1,008.80",2.93,3.22,11.00,12.18
2026,6336,(株)石井表記,機械,0,658.00,0.0,0.76,5.08,1.80,"13,191.89","1,381.72",10.14,0.82,10.00,7.72
2027,6337,(株)テセック,機械,0,"1,235.00",0.0,4.05,6.66,0.68,"7,194.00","1,370.00",16.83,7.92,50.00,26.97
2028,6338,(株)タカトリ,機械,0,530.00,0.0,1.89,28.75,0.54,"5,324.12",58.76,-0.50,1.99,10.00,54.25
2029,6339,新東工業(株),機械,0,912.00,0.0,2.52,8.97,0.51,"110,076.00","8,897.00",4.82,2.31,22.00,21.69
2030,6340,澁谷工業(株),機械,0,"2,893.00",0.0,2.07,10.31,1.25,"108,626.00","10,743.00",9.78,1.57,60.00,21.38
2031,6342,(株)太平製作所,機械,0,"2,286.00",0.0,4.81,3.95,0.61,"7,703.36","1,040.85",13.07,1.89,80.00,13.84
2032,6343,フリージア・マクロス(株),機械,0,178.00,0.0,0.28,21.22,1.16,"7,738.49",975.01,9.06,1.46,0.50,5.96
2033,6345,(株)アイチコーポレーション,機械,0,711.00,0.0,3.09,9.99,0.85,"61,838.95","7,776.63",11.28,3.69,22.00,30.91
2034,6346,キクカワエンタープライズ(株),機械,0,"4,125.00",0.0,2.42,3.40,0.51,"7,440.30","1,913.06",24.73,4.75,100.00,8.22
2035,6347,(株)プラコー,機械,0,825.00,0.0,1.82,8.00,2.03,"2,990.56",403.42,13.47,1.74,15.00,14.73
2036,6349,(株)小森コーポレーション,機械,0,961.00,0.0,4.16,39.21,0.43,"90,242.00","2,458.00",2.97,3.24,40.00,163.14
2037,6351,(株)鶴見製作所,機械,0,"1,904.00",0.0,1.42,11.88,0.81,"43,461.00","5,734.00",11.38,4.10,26.00,19.31
2038,6355,住友精密工業(株),機械,0,"3,060.00",0.0,--,--,0.56,"48,990.00","-2,879.00",-6.10,1.33,25.00,--
2039,6356,日本ギア工業(株),機械,0,398.00,0.0,1.01,17.86,0.72,"7,393.88",484.46,6.33,3.26,4.00,17.89
2040,6357,三精テクノロジーズ(株),機械,0,885.00,0.0,3.95,5.99,0.54,"52,794.83","4,295.55",8.18,1.92,35.00,23.52
2041,6358,酒井重工業(株),機械,0,"2,692.00",0.0,3.71,13.89,0.52,"24,775.06","1,209.95",5.71,2.14,100.00,51.66
2042,6360,(株)東京自働機械製作所,機械,0,"1,815.00",0.0,2.20,4.77,0.58,"11,650.04",765.17,5.30,1.17,40.00,10.39
2043,6361,荏原,機械,0,"2,914.00",0.0,2.06,12.11,0.97,"522,424.00","35,184.00",6.50,1.62,60.00,24.44
2044,6362,(株)石井鐵工所,機械,0,"2,923.00",0.0,1.71,17.66,1.15,"8,533.27",883.55,9.58,1.52,50.00,30.21
2045,6363,(株)酉島製作所,機械,0,883.00,0.0,2.04,11.06,0.69,"48,154.00","2,254.00",3.50,2.49,18.00,31.29
2046,6364,北越工業(株),機械,0,"1,320.00",0.0,2.65,10.31,1.46,"41,022.56","5,560.93",13.12,2.53,35.00,27.58
2047,6365,(株)電業社機械製作所,機械,0,"2,399.00",0.0,3.33,8.42,0.56,"18,327.79","1,836.20",9.35,2.57,80.00,27.89
2048,6366,千代田化工建設(株),建設業,0,420.00,0.0,--,--,--,"341,952.00","-194,181.00",-59.06,0.83,0.00,--
2049,6367,ダイキン工業(株),機械,0,"15,120.00",0.0,1.12,23.41,3.12,"2,481,109.00","275,310.00",11.09,1.71,160.00,24.76
2050,6368,オルガノ(株),機械,0,"7,230.00",0.0,1.26,18.61,1.51,"92,273.00","6,392.00",6.91,1.90,73.00,18.85
2051,6369,トーヨーカネツ(株),機械,0,"2,455.00",0.0,4.07,21.78,0.63,"45,188.00","1,599.00",2.49,1.77,100.00,88.10
2052,6370,栗田工業(株),機械,0,"3,195.00",0.0,1.82,20.71,1.51,"259,409.00","27,532.00",8.36,2.07,54.00,35.10
2053,6371,(株)椿本チエイン,機械,0,"3,370.00",0.0,3.56,9.26,0.73,"238,515.00","19,432.00",8.03,1.74,120.00,32.96
